airport	terminal	date	hour	us_avg_wait	us_max_wait	non_us_avg_wait	non_us_max_wait	all_avg_wait	all_max_wait	all_n_0..15	all_n_16..30	all_n_31..45	all_n_46..60	all_n_61..90	all_n_91..120	all_n_120..	all_excluded	all_total	all_flights	all_booths
ATL	Concourse E	11/29/2018	1300 - 1400	3	21	8	26	5	26	592	55	0	0	0	0	0	25	672	4	15
ATL	Concourse E	11/29/2018	1400 - 1500	4	18	8	18	6	18	267	31	0	0	0	0	0	9	307	2	16
ATL	Concourse E	11/29/2018	1500 - 1600	4	33	9	36	6	36	746	81	5	0	0	0	0	25	857	6	18
ATL	Concourse E	11/29/2018	1600 - 1700	1	11	4	12	2	12	416	0	0	0	0	0	0	12	428	4	12
ATL	Concourse E	11/29/2018	1700 - 1800	5	25	12	36	7	36	772	119	4	0	0	0	0	26	921	9	15
ATL	Concourse E	11/29/2018	1800 - 1900	9	31	13	35	10	35	451	189	5	0	0	0	0	21	666	7	15
ATL	Concourse E	11/29/2018	1900 - 2000	9	25	8	24	9	25	402	110	0	0	0	0	0	9	521	4	14
ATL	Concourse F	11/29/2018	0500 - 0600	6	44	26	66	18	66	371	176	93	61	10	0	0	20	731	4	14
ATL	Concourse F	11/29/2018	0600 - 0700	5	31	22	32	15	32	80	76	12	0	0	0	0	5	173	1	11
ATL	Concourse F	11/29/2018	0700 - 0800	2	18	8	18	5	18	211	14	0	0	0	0	0	6	231	1	10
ATL	Concourse F	11/29/2018	0800 - 0900	16	64	24	64	20	64	245	135	85	36	12	0	0	7	520	2	9
ATL	Concourse F	11/29/2018	1000 - 1100	3	22	11	31	7	31	190	44	1	0	0	0	0	9	244	3	6
ATL	Concourse F	11/29/2018	1100 - 1200	0	10	3	10	1	10	183	0	0	0	0	0	0	6	189	2	10
ATL	Concourse F	11/29/2018	1200 - 1300	11	53	36	101	24	101	346	146	101	31	82	14	0	25	745	4	12
ATL	Concourse F	11/29/2018	1300 - 1400	15	67	58	87	33	87	45	62	16	7	49	0	0	6	185	2	11
ATL	Concourse F	11/29/2018	1400 - 1500	21	99	60	109	44	109	103	115	70	74	123	52	0	17	554	4	13
ATL	Concourse F	11/29/2018	1500 - 1600	22	65	40	64	31	65	69	93	125	77	11	0	0	13	388	3	11
ATL	Concourse F	11/29/2018	1600 - 1700	15	31	20	31	16	31	103	124	5	0	0	0	0	6	238	1	11
ATL	Concourse F	11/29/2018	1700 - 1800	28	107	49	115	38	115	179	108	117	97	91	47	0	18	657	4	11
ATL	Concourse F	11/29/2018	1800 - 1900	27	49	32	32	27	49	13	23	16	8	0	0	0	2	62	1	7
ATL	Concourse F	11/29/2018	1900 - 2000	5	22	13	31	7	31	283	25	1	0	0	0	0	11	320	3	12
ATL	Concourse F	11/29/2018	2000 - 2100	5	20	7	20	5	20	369	29	0	0	0	0	0	10	408	4	12
ATL	Concourse E	11/30/2018	1300 - 1400	5	61	12	61	8	61	306	54	6	2	4	0	0	11	383	2	19
ATL	Concourse E	11/30/2018	1400 - 1500	3	18	6	23	4	23	674	16	0	0	0	0	0	20	710	4	16
ATL	Concourse E	11/30/2018	1500 - 1600	6	79	25	88	12	88	919	81	34	56	69	0	0	37	1196	8	14
ATL	Concourse E	11/30/2018	1600 - 1700	9	45	15	47	10	47	548	171	55	4	0	0	0	21	799	5	13
ATL	Concourse E	11/30/2018	1700 - 1800	22	62	28	64	23	64	615	218	459	188	27	0	0	47	1554	11	22
ATL	Concourse E	11/30/2018	1800 - 1900	16	88	43	87	24	88	392	376	128	46	112	0	0	33	1087	8	16
ATL	Concourse E	11/30/2018	1900 - 2000	22	65	26	67	23	67	288	228	188	85	6	0	0	29	824	6	14
ATL	Concourse F	11/30/2018	0500 - 0600	10	44	33	70	21	70	368	208	121	105	22	0	0	28	852	5	15
ATL	Concourse F	11/30/2018	0600 - 0700	8	25	15	28	11	28	183	97	0	0	0	0	0	7	287	1	14
ATL	Concourse F	11/30/2018	0800 - 0900	7	26	13	27	9	27	144	57	0	0	0	0	0	6	207	1	8
ATL	Concourse F	11/30/2018	0900 - 1000	20	58	28	58	24	58	119	61	71	50	0	0	0	10	311	1	8
ATL	Concourse F	11/30/2018	1000 - 1100	6	34	18	42	12	42	164	45	20	0	0	0	0	6	235	3	7
ATL	Concourse F	11/30/2018	1100 - 1200	3	16	17	40	10	40	180	49	16	0	0	0	0	9	254	2	9
ATL	Concourse F	11/30/2018	1200 - 1300	5	32	13	32	7	32	249	54	3	0	0	0	0	8	314	2	8
ATL	Concourse F	11/30/2018	1300 - 1400	23	86	59	96	36	96	187	114	162	91	140	5	0	22	721	4	16
ATL	Concourse F	11/30/2018	1400 - 1500	24	117	58	116	40	117	105	137	96	84	84	35	0	16	557	3	14
ATL	Concourse F	11/30/2018	1500 - 1600	6	26	48	74	20	74	97	27	0	9	30	0	0	5	168	1	12
ATL	Concourse F	11/30/2018	1800 - 1900	23	41	25	46	24	46	46	105	74	1	0	0	0	7	233	2	7
ATL	Concourse F	11/30/2018	1900 - 2000	31	67	34	66	32	67	97	51	94	69	31	0	0	11	353	2	11
ATL	Concourse F	11/30/2018	2000 - 2100	19	35	26	36	21	36	79	186	55	0	0	0	0	9	329	2	17
ATL	Concourse E	12/1/2018	1300 - 1400	6	34	19	42	12	42	365	128	70	0	0	0	0	19	582	3	15
ATL	Concourse E	12/1/2018	1400 - 1500	2	14	3	14	3	14	346	0	0	0	0	0	0	12	358	2	23
ATL	Concourse E	12/1/2018	1500 - 1600	15	69	36	84	21	84	620	341	235	64	84	0	0	42	1386	9	24
ATL	Concourse E	12/1/2018	1600 - 1700	17	58	37	65	21	65	378	223	147	66	23	0	0	26	863	5	18
ATL	Concourse E	12/1/2018	1700 - 1800	5	25	11	25	6	25	805	56	0	0	0	0	0	23	884	6	19
ATL	Concourse E	12/1/2018	1800 - 1900	10	98	29	107	15	107	943	342	103	28	47	23	0	55	1541	11	16
ATL	Concourse E	12/1/2018	1900 - 2000	25	91	43	102	27	102	487	518	536	142	79	7	0	62	1831	15	16
ATL	Concourse F	12/1/2018	0500 - 0600	16	54	44	90	29	90	396	254	248	98	181	0	0	37	1214	6	14
ATL	Concourse F	12/1/2018	0600 - 0700	18	43	55	75	40	75	49	22	65	47	59	0	0	6	248	1	15
ATL	Concourse F	12/1/2018	0800 - 0900	2	11	7	15	3	15	203	0	0	0	0	0	0	6	209	1	11
ATL	Concourse F	12/1/2018	0900 - 1000	13	35	21	37	16	37	156	140	34	0	0	0	0	10	340	1	11
ATL	Concourse F	12/1/2018	1000 - 1100	12	44	26	44	15	44	142	32	50	0	0	0	0	8	232	2	10
ATL	Concourse F	12/1/2018	1100 - 1200	1	15	7	21	4	21	190	11	0	0	0	0	0	4	205	2	10
ATL	Concourse F	12/1/2018	1200 - 1300	10	36	22	68	16	68	272	167	39	24	9	0	0	16	527	3	12
ATL	Concourse F	12/1/2018	1300 - 1400	13	67	45	72	28	72	151	117	26	87	48	0	0	17	446	3	12
ATL	Concourse F	12/1/2018	1400 - 1500	9	62	47	88	29	88	359	165	147	160	130	0	0	28	989	4	17
ATL	Concourse F	12/1/2018	1500 - 1600	31	89	61	91	47	91	96	49	44	126	196	3	0	15	529	3	14
ATL	Concourse F	12/1/2018	1700 - 1800	10	20	8	13	9	20	117	34	0	0	0	0	0	4	155	1	11
ATL	Concourse F	12/1/2018	1800 - 1900	24	63	44	111	30	111	257	130	148	124	36	32	0	23	750	4	10
ATL	Concourse F	12/1/2018	1900 - 2000	26	54	93	157	57	157	72	55	105	21	11	39	72	17	392	3	14
ATL	Concourse F	12/1/2018	2000 - 2100	39	101	73	109	48	109	145	83	104	148	230	71	0	25	806	4	14
ATL	Concourse E	12/2/2018	1300 - 1400	3	23	11	27	7	27	340	75	0	0	0	0	0	11	426	2	18
ATL	Concourse E	12/2/2018	1400 - 1500	2	14	5	14	3	14	585	0	0	0	0	0	0	17	602	3	19
ATL	Concourse E	12/2/2018	1500 - 1600	7	23	12	31	8	31	478	147	3	0	0	0	0	20	648	5	14
ATL	Concourse E	12/2/2018	1600 - 1700	6	30	12	36	9	36	653	159	20	0	0	0	0	23	855	6	25
ATL	Concourse E	12/2/2018	1700 - 1800	13	75	25	76	16	76	617	261	185	44	20	0	0	33	1160	8	20
ATL	Concourse E	12/2/2018	1800 - 1900	18	66	34	78	22	78	524	283	286	50	72	0	0	33	1248	10	22
ATL	Concourse E	12/2/2018	1900 - 2000	21	58	25	58	22	58	411	165	254	111	0	0	0	25	966	6	17
ATL	Concourse E	12/2/2018	2000 - 2100	10	20	13	20	11	20	145	42	0	0	0	0	0	6	193	1	21
ATL	Concourse F	12/2/2018	0500 - 0600	10	33	44	109	28	109	559	293	69	117	147	63	0	42	1290	6	14
ATL	Concourse F	12/2/2018	0600 - 0700	9	51	31	56	17	56	163	74	21	25	0	0	0	8	291	1	9
ATL	Concourse F	12/2/2018	0900 - 1000	7	40	20	46	14	46	326	125	80	7	0	0	0	13	551	2	11
ATL	Concourse F	12/2/2018	1000 - 1100	6	20	13	26	8	26	193	52	0	0	0	0	0	7	252	2	10
ATL	Concourse F	12/2/2018	1100 - 1200	2	13	5	17	4	17	275	3	0	0	0	0	0	10	288	3	12
ATL	Concourse F	12/2/2018	1200 - 1300	7	23	12	23	8	23	210	70	0	0	0	0	0	7	287	2	13
ATL	Concourse F	12/2/2018	1300 - 1400	12	50	28	57	20	57	477	355	160	109	0	0	0	32	1133	6	23
ATL	Concourse F	12/2/2018	1400 - 1500	6	26	12	34	9	34	335	124	24	0	0	0	0	13	496	2	21
ATL	Concourse F	12/2/2018	1500 - 1600	5	30	12	30	9	30	508	181	0	0	0	0	0	22	711	3	16
ATL	Concourse F	12/2/2018	1600 - 1700	3	11	4	13	3	13	317	0	0	0	0	0	0	7	324	2	14
ATL	Concourse F	12/2/2018	1700 - 1800	4	21	7	20	4	21	329	13	0	0	0	0	0	8	350	2	16
ATL	Concourse F	12/2/2018	1800 - 1900	12	59	30	62	18	62	329	197	88	33	9	0	0	17	673	3	13
ATL	Concourse F	12/2/2018	1900 - 2000	11	27	11	27	11	27	255	127	0	0	0	0	0	15	397	2	12
ATL	Concourse F	12/2/2018	2000 - 2100	10	31	21	38	14	38	330	142	54	0	0	0	0	15	541	3	18
ATL	Concourse E	12/3/2018	1400 - 1500	5	19	7	17	6	19	515	19	0	0	0	0	0	20	554	3	17
ATL	Concourse E	12/3/2018	1500 - 1600	13	120	42	140	26	140	688	184	156	70	95	56	40	41	1330	8	21
ATL	Concourse E	12/3/2018	1600 - 1700	24	134	74	143	37	143	185	107	160	20	6	7	69	21	575	4	13
ATL	Concourse E	12/3/2018	1700 - 1800	31	135	65	156	41	156	496	81	86	235	187	78	85	40	1288	9	18
ATL	Concourse E	12/3/2018	1800 - 1900	37	122	60	130	43	130	383	160	81	171	349	81	32	38	1295	10	20
ATL	Concourse E	12/3/2018	1900 - 2000	29	67	43	78	31	78	240	46	120	177	45	0	0	19	647	4	17
ATL	Concourse F	12/3/2018	0500 - 0600	11	93	47	93	32	93	242	187	98	96	125	11	0	22	781	4	14
ATL	Concourse F	12/3/2018	0600 - 0700	15	30	30	44	20	44	73	126	47	0	0	0	0	5	251	1	9
ATL	Concourse F	12/3/2018	0900 - 1000	9	40	22	40	18	40	164	119	67	0	0	0	0	4	354	1	11
ATL	Concourse F	12/3/2018	1000 - 1100	2	12	5	14	3	14	277	0	0	0	0	0	0	5	282	3	11
ATL	Concourse F	12/3/2018	1100 - 1200	8	27	13	29	11	29	214	111	0	0	0	0	0	7	332	3	13
ATL	Concourse F	12/3/2018	1200 - 1300	4	26	12	31	8	31	440	106	4	0	0	0	0	14	564	3	21
ATL	Concourse F	12/3/2018	1300 - 1400	7	33	16	34	12	34	331	171	12	0	0	0	0	13	527	3	23
ATL	Concourse F	12/3/2018	1400 - 1500	2	31	14	36	11	36	397	132	43	0	0	0	0	10	582	3	22
ATL	Concourse F	12/3/2018	1500 - 1600	17	80	34	80	28	80	237	125	96	67	92	0	0	17	634	3	14
ATL	Concourse F	12/3/2018	1600 - 1700	3	7	13	24	10	24	20	17	0	0	0	0	0	1	38	1	9
ATL	Concourse F	12/3/2018	1800 - 1900	14	66	42	86	24	86	386	157	121	52	87	0	0	24	827	4	12
ATL	Concourse F	12/3/2018	1900 - 2000	7	35	27	52	19	52	99	54	39	14	0	0	0	4	210	2	10
ATL	Concourse F	12/3/2018	2000 - 2100	4	17	6	18	5	18	333	16	0	0	0	0	0	10	359	4	12
ATL	Concourse E	12/4/2018	0800 - 0900	0	8	1	8	0	8	239	0	0	0	0	0	0	6	245	1	14
ATL	Concourse E	12/4/2018	1300 - 1400	2	19	8	22	6	22	428	52	0	0	0	0	0	15	495	4	21
ATL	Concourse E	12/4/2018	1400 - 1500	2	10	2	7	2	10	107	0	0	0	0	0	0	0	107	1	15
ATL	Concourse E	12/4/2018	1500 - 1600	9	31	9	25	9	31	717	219	2	0	0	0	0	24	962	6	23
ATL	Concourse E	12/4/2018	1600 - 1700	5	15	5	23	5	23	544	2	0	0	0	0	0	12	558	4	19
ATL	Concourse E	12/4/2018	1700 - 1800	7	42	20	55	11	55	880	194	93	22	0	0	0	37	1226	10	17
ATL	Concourse E	12/4/2018	1800 - 1900	13	41	22	54	16	54	303	216	67	18	0	0	0	21	625	5	18
ATL	Concourse E	12/4/2018	1900 - 2000	11	34	12	34	11	34	564	325	10	0	0	0	0	21	920	7	18
ATL	Concourse F	12/4/2018	0500 - 0600	15	52	41	76	26	76	371	178	142	117	101	0	0	28	937	5	14
ATL	Concourse F	12/4/2018	0600 - 0700	5	18	11	18	7	18	220	16	0	0	0	0	0	8	244	1	13
ATL	Concourse F	12/4/2018	0900 - 1000	14	36	18	36	16	36	143	116	42	0	0	0	0	10	311	1	15
ATL	Concourse F	12/4/2018	1000 - 1100	11	26	8	26	10	26	171	55	0	0	0	0	0	7	233	3	12
ATL	Concourse F	12/4/2018	1100 - 1200	2	9	3	9	2	9	94	0	0	0	0	0	0	1	95	1	13
ATL	Concourse F	12/4/2018	1200 - 1300	3	21	7	21	5	21	391	24	0	0	0	0	0	10	425	4	21
ATL	Concourse F	12/4/2018	1300 - 1400	3	17	9	18	6	18	250	18	0	0	0	0	0	6	274	1	22
ATL	Concourse F	12/4/2018	1400 - 1500	6	29	13	29	10	29	389	123	0	0	0	0	0	17	529	3	18
ATL	Concourse F	12/4/2018	1500 - 1600	6	32	12	34	9	34	436	109	19	0	0	0	0	13	577	4	16
ATL	Concourse F	12/4/2018	1700 - 1800	5	17	4	14	5	17	225	6	0	0	0	0	0	8	239	2	14
ATL	Concourse F	12/4/2018	1800 - 1900	7	26	12	28	9	28	280	90	0	0	0	0	0	9	379	2	16
ATL	Concourse F	12/4/2018	1900 - 2000	7	39	11	41	9	41	320	62	18	0	0	0	0	11	411	3	12
ATL	Concourse F	12/4/2018	2000 - 2100	4	14	5	14	4	14	268	0	0	0	0	0	0	4	272	2	16
ATL	Concourse E	12/5/2018	1400 - 1500	2	12	5	13	3	13	377	0	0	0	0	0	0	9	386	2	19
ATL	Concourse E	12/5/2018	1500 - 1600	9	38	19	48	12	48	561	197	72	6	0	0	0	26	862	5	28
ATL	Concourse E	12/5/2018	1600 - 1700	3	14	6	16	4	16	178	2	0	0	0	0	0	5	185	1	26
ATL	Concourse E	12/5/2018	1700 - 1800	5	22	7	20	5	22	645	25	0	0	0	0	0	19	689	6	17
ATL	Concourse E	12/5/2018	1800 - 1900	4	27	9	28	6	28	887	117	0	0	0	0	0	27	1031	10	26
ATL	Concourse E	12/5/2018	1900 - 2000	8	19	11	20	9	20	461	45	0	0	0	0	0	15	521	4	19
ATL	Concourse F	12/5/2018	0500 - 0600	11	45	31	74	22	74	380	247	112	83	52	0	0	28	902	5	13
ATL	Concourse F	12/5/2018	0600 - 0700	12	31	23	37	14	37	126	102	22	0	0	0	0	8	258	1	11
ATL	Concourse F	12/5/2018	0800 - 0900	11	40	19	45	16	45	266	161	78	0	0	0	0	10	515	2	12
ATL	Concourse F	12/5/2018	1000 - 1100	6	18	9	21	7	21	243	47	0	0	0	0	0	11	301	3	11
ATL	Concourse F	12/5/2018	1100 - 1200	2	13	6	16	5	16	198	4	0	0	0	0	0	4	206	2	13
ATL	Concourse F	12/5/2018	1200 - 1300	6	22	13	29	9	29	397	115	0	0	0	0	0	17	529	3	22
ATL	Concourse F	12/5/2018	1300 - 1400	4	25	11	29	8	29	585	117	0	0	0	0	0	22	724	5	24
ATL	Concourse F	12/5/2018	1400 - 1500	2	15	6	15	4	15	184	0	0	0	0	0	0	5	189	1	21
ATL	Concourse F	12/5/2018	1500 - 1600	4	25	9	29	6	29	566	70	0	0	0	0	0	18	654	4	20
ATL	Concourse F	12/5/2018	1600 - 1700	2	9	3	9	2	9	126	0	0	0	0	0	0	2	128	1	16
ATL	Concourse F	12/5/2018	1700 - 1800	5	22	11	26	7	26	221	41	0	0	0	0	0	9	271	2	13
ATL	Concourse F	12/5/2018	1800 - 1900	8	31	12	31	9	31	441	161	4	0	0	0	0	18	624	4	13
ATL	Concourse F	12/5/2018	1900 - 2000	3	16	7	23	4	23	454	12	0	0	0	0	0	13	479	4	12
ATL	Concourse F	12/5/2018	2000 - 2100	3	18	7	20	5	20	245	18	0	0	0	0	0	8	271	3	17
ATL	Concourse E	12/6/2018	1300 - 1400	1	8	4	15	2	15	367	0	0	0	0	0	0	13	380	3	20
ATL	Concourse E	12/6/2018	1400 - 1500	2	15	4	12	2	15	509	0	0	0	0	0	0	12	521	3	26
ATL	Concourse E	12/6/2018	1500 - 1600	6	31	13	54	8	54	678	118	26	13	0	0	0	23	858	6	14
ATL	Concourse E	12/6/2018	1600 - 1700	8	32	16	42	10	42	548	234	31	0	0	0	0	23	836	6	16
ATL	Concourse E	12/6/2018	1700 - 1800	8	28	7	24	8	28	785	184	0	0	0	0	0	22	991	9	18
ATL	Concourse E	12/6/2018	1800 - 1900	5	25	7	27	5	27	723	86	0	0	0	0	0	25	834	9	20
ATL	Concourse E	12/6/2018	1900 - 2000	6	21	7	22	6	22	759	69	0	0	0	0	0	21	849	6	18
ATL	Concourse F	12/6/2018	0500 - 0600	9	44	22	50	15	50	433	255	98	8	0	0	0	26	820	5	13
ATL	Concourse F	12/6/2018	0600 - 0700	8	26	25	39	16	39	199	157	73	0	0	0	0	13	442	2	13
ATL	Concourse F	12/6/2018	0800 - 0900	2	20	10	32	6	32	134	14	3	0	0	0	0	4	155	1	9
ATL	Concourse F	12/6/2018	0900 - 1000	20	43	28	45	24	45	67	98	94	0	0	0	0	7	266	1	8
ATL	Concourse F	12/6/2018	1000 - 1100	1	8	8	27	4	27	172	10	0	0	0	0	0	7	189	3	7
ATL	Concourse F	12/6/2018	1100 - 1200	2	12	9	19	4	19	199	11	0	0	0	0	0	8	218	2	13
ATL	Concourse F	12/6/2018	1200 - 1300	1	13	5	13	4	13	95	0	0	0	0	0	0	3	98	1	12
ATL	Concourse F	12/6/2018	1300 - 1400	4	28	9	28	6	28	415	48	0	0	0	0	0	11	474	3	22
ATL	Concourse F	12/6/2018	1400 - 1500	8	46	21	44	13	46	468	173	87	3	0	0	0	25	756	4	22
ATL	Concourse F	12/6/2018	1500 - 1600	12	42	19	42	15	42	202	137	31	0	0	0	0	9	379	3	16
ATL	Concourse F	12/6/2018	1700 - 1800	13	42	17	44	14	44	262	118	74	0	0	0	0	12	466	3	13
ATL	Concourse F	12/6/2018	1800 - 1900	0	7	1	3	0	7	64	0	0	0	0	0	0	2	66	1	8
ATL	Concourse F	12/6/2018	1900 - 2000	1	8	1	7	1	8	167	0	0	0	0	0	0	4	171	2	11
ATL	Concourse F	12/6/2018	2000 - 2100	3	12	4	12	3	12	399	0	0	0	0	0	0	6	405	3	14
ATL	Concourse E	12/7/2018	1400 - 1500	2	15	5	15	3	15	490	0	0	0	0	0	0	15	505	3	20
ATL	Concourse E	12/7/2018	1500 - 1600	9	43	14	41	11	43	705	300	86	0	0	0	0	33	1124	7	23
ATL	Concourse E	12/7/2018	1600 - 1700	8	37	11	35	8	37	584	111	31	0	0	0	0	21	747	4	17
ATL	Concourse E	12/7/2018	1700 - 1800	10	35	12	32	10	35	535	217	30	0	0	0	0	21	803	7	16
ATL	Concourse E	12/7/2018	1800 - 1900	7	51	11	55	8	55	757	148	9	9	0	0	0	28	951	8	15
ATL	Concourse E	12/7/2018	1900 - 2000	10	29	10	28	10	29	413	178	0	0	0	0	0	16	607	4	12
ATL	Concourse F	12/7/2018	0500 - 0600	5	45	30	66	18	66	484	171	147	93	7	0	0	28	930	5	13
ATL	Concourse F	12/7/2018	0600 - 0700	6	17	12	22	8	22	190	45	0	0	0	0	0	4	239	1	11
ATL	Concourse F	12/7/2018	0800 - 0900	1	14	9	19	6	19	164	19	0	0	0	0	0	6	189	1	11
ATL	Concourse F	12/7/2018	0900 - 1000	8	36	21	38	15	38	160	87	42	0	0	0	0	9	298	1	10
ATL	Concourse F	12/7/2018	1000 - 1100	4	21	9	21	6	21	241	38	0	0	0	0	0	8	287	3	8
ATL	Concourse F	12/7/2018	1100 - 1200	1	10	4	12	2	12	211	0	0	0	0	0	0	5	216	2	10
ATL	Concourse F	12/7/2018	1200 - 1300	4	25	11	41	6	41	295	23	8	0	0	0	0	9	335	2	13
ATL	Concourse F	12/7/2018	1300 - 1400	8	46	27	55	15	55	415	171	114	11	0	0	0	22	733	5	14
ATL	Concourse F	12/7/2018	1400 - 1500	5	18	15	27	9	27	412	119	0	0	0	0	0	16	547	3	11
ATL	Concourse F	12/7/2018	1500 - 1600	7	38	21	43	12	43	186	73	32	0	0	0	0	9	300	2	10
ATL	Concourse F	12/7/2018	1600 - 1700	2	8	2	7	2	8	85	0	0	0	0	0	0	3	88	1	7
ATL	Concourse F	12/7/2018	1700 - 1800	14	56	27	61	17	61	292	131	84	43	1	0	0	16	567	3	10
ATL	Concourse F	12/7/2018	1800 - 1900	29	82	57	86	36	86	109	94	216	114	75	0	0	17	625	5	9
ATL	Concourse F	12/7/2018	1900 - 2000	18	47	26	50	20	50	226	143	168	13	0	0	0	13	563	4	15
ATL	Concourse F	12/7/2018	2000 - 2100	14	41	23	41	17	41	134	124	53	0	0	0	0	9	320	2	13
ATL	Concourse E	12/8/2018	1300 - 1400	4	24	10	26	6	26	269	40	0	0	0	0	0	8	317	2	13
ATL	Concourse E	12/8/2018	1400 - 1500	3	12	6	13	4	13	387	0	0	0	0	0	0	13	400	2	22
ATL	Concourse E	12/8/2018	1500 - 1600	8	48	24	63	12	63	897	213	67	54	6	0	0	36	1273	8	18
ATL	Concourse E	12/8/2018	1600 - 1700	5	16	14	32	6	32	400	17	5	0	0	0	0	14	436	3	14
ATL	Concourse E	12/8/2018	1700 - 1800	6	25	8	22	6	25	921	68	0	0	0	0	0	32	1021	7	19
ATL	Concourse E	12/8/2018	1800 - 1900	10	40	11	41	10	41	858	322	8	0	0	0	0	30	1218	8	18
ATL	Concourse E	12/8/2018	1900 - 2000	11	39	16	63	12	63	1219	640	37	4	1	0	0	55	1956	15	24
ATL	Concourse E	12/8/2018	2000 - 2100	14	21	17	20	14	21	72	88	0	0	0	0	0	3	163	1	11
ATL	Concourse F	12/8/2018	0500 - 0600	6	59	29	62	17	62	555	138	137	83	10	0	0	25	948	5	13
ATL	Concourse F	12/8/2018	0700 - 0800	3	19	7	20	4	20	415	36	0	0	0	0	0	13	464	2	13
ATL	Concourse F	12/8/2018	0800 - 0900	14	39	22	47	18	47	242	171	105	13	0	0	0	15	546	2	12
ATL	Concourse F	12/8/2018	1000 - 1100	9	30	14	30	11	30	191	101	0	0	0	0	0	10	302	3	7
ATL	Concourse F	12/8/2018	1100 - 1200	4	19	11	25	8	25	254	72	0	0	0	0	0	11	337	3	9
ATL	Concourse F	12/8/2018	1200 - 1300	13	54	26	60	19	60	198	98	54	48	0	0	0	12	410	2	10
ATL	Concourse F	12/8/2018	1300 - 1400	24	61	48	65	34	65	139	40	132	153	35	0	0	11	510	4	13
ATL	Concourse F	12/8/2018	1400 - 1500	14	61	32	70	25	70	171	152	51	49	35	0	0	12	470	2	14
ATL	Concourse F	12/8/2018	1500 - 1600	20	84	58	91	35	91	241	106	183	84	174	6	0	21	815	3	14
ATL	Concourse F	12/8/2018	1600 - 1700	2	9	5	9	3	9	143	0	0	0	0	0	0	5	148	1	9
ATL	Concourse F	12/8/2018	1700 - 1800	5	15	5	14	5	15	260	0	0	0	0	0	0	7	267	2	10
ATL	Concourse F	12/8/2018	1800 - 1900	13	62	22	63	15	63	607	272	138	36	6	0	0	29	1088	6	12
ATL	Concourse F	12/8/2018	1900 - 2000	31	100	70	109	50	109	98	66	106	63	122	86	0	17	558	3	13
ATL	Concourse F	12/8/2018	2000 - 2100	35	87	62	106	40	106	187	82	257	187	212	15	0	29	969	6	16
ATL	Concourse E	12/9/2018	1300 - 1400	6	22	9	22	8	22	261	29	0	0	0	0	0	8	298	2	14
ATL	Concourse E	12/9/2018	1400 - 1500	5	22	12	30	8	30	541	119	0	0	0	0	0	19	679	4	15
ATL	Concourse E	12/9/2018	1500 - 1600	12	42	25	61	16	61	619	245	155	53	2	0	0	34	1108	7	20
ATL	Concourse E	12/9/2018	1600 - 1700	10	46	20	53	12	53	450	220	52	14	0	0	0	25	761	5	20
ATL	Concourse E	12/9/2018	1700 - 1800	12	42	26	79	15	79	744	335	130	20	34	0	0	41	1304	8	22
ATL	Concourse E	12/9/2018	1800 - 1900	23	84	39	92	28	92	447	145	266	143	105	1	0	34	1141	8	21
ATL	Concourse E	12/9/2018	1900 - 2000	23	51	23	49	23	51	325	120	359	30	0	0	0	26	860	6	17
ATL	Concourse E	12/9/2018	2000 - 2100	9	20	14	21	10	21	176	68	0	0	0	0	0	5	249	2	11
ATL	Concourse F	12/9/2018	0500 - 0600	7	44	29	61	19	61	556	176	149	122	3	0	0	29	1035	5	16
ATL	Concourse F	12/9/2018	0600 - 0700	3	29	13	39	6	39	365	9	34	0	0	0	0	9	417	2	16
ATL	Concourse F	12/9/2018	0900 - 1000	8	47	33	89	23	89	290	123	65	13	76	0	0	16	583	2	11
ATL	Concourse F	12/9/2018	1000 - 1100	18	34	43	69	27	69	72	147	20	52	16	0	0	8	315	3	12
ATL	Concourse F	12/9/2018	1100 - 1200	9	23	14	30	11	30	304	172	0	0	0	0	0	14	490	4	12
ATL	Concourse F	12/9/2018	1200 - 1300	10	31	29	55	19	55	238	149	117	25	0	0	0	15	544	2	18
ATL	Concourse F	12/9/2018	1300 - 1400	7	25	16	32	11	32	209	57	4	0	0	0	0	4	274	2	16
ATL	Concourse F	12/9/2018	1400 - 1500	6	33	12	38	9	38	402	82	28	0	0	0	0	17	529	2	19
ATL	Concourse F	12/9/2018	1500 - 1600	11	48	28	57	20	57	285	205	103	59	0	0	0	20	672	3	16
ATL	Concourse F	12/9/2018	1600 - 1700	4	16	24	36	10	36	206	36	23	0	0	0	0	6	271	2	15
ATL	Concourse F	12/9/2018	1700 - 1800	9	45	25	52	15	52	406	170	64	28	0	0	0	20	688	3	15
ATL	Concourse F	12/9/2018	1800 - 1900	10	28	21	28	10	28	225	71	0	0	0	0	0	9	305	2	9
ATL	Concourse F	12/9/2018	1900 - 2000	15	54	20	56	17	56	372	216	154	27	0	0	0	24	793	5	13
ATL	Concourse F	12/9/2018	2000 - 2100	24	42	21	42	23	42	87	120	104	0	0	0	0	3	314	1	15
ATL	Concourse E	12/10/2018	1300 - 1400	7	26	10	24	8	26	362	105	0	0	0	0	0	20	487	3	24
ATL	Concourse E	12/10/2018	1400 - 1500	4	16	5	15	4	16	468	4	0	0	0	0	0	13	485	3	12
ATL	Concourse E	12/10/2018	1500 - 1600	14	50	22	59	16	59	644	276	230	40	0	0	0	40	1230	7	15
